300
8004.875107, 6515.564314
1630.535852, 5429.699670
3158.554124, 8824.338640
8422.870943, 3184.840699
8108.870676, 8717.646468
8065.540914, 3341.444562
4736.885141, 2206.066714
6925.782951, 9734.035624
3938.917534, 420.786796
83.686740, 8750.519232
8790.244055, 157.787063
1630.727339, 5566.627799
4799.450176, 1431.574340
9156.152390, 7098.980929
9418.122215, 3184.454380
4219.262683, 903.613658
4616.105432, 4547.309122
5598.489224, 4783.986189
6068.342896, 631.022249
2838.542494, 4474.850162
3426.600769, 8973.678601
6568.686638, 769.903341
2544.974323, 9359.067906
9463.221567, 8031.913147
9969.420191, 6685.523367
2053.906019, 9423.065788
5643.870863, 4575.844922
1607.686212, 7784.675215
7371.968793, 6013.205172
2251.333844, 4203.262439
9952.154684, 9747.868140
979.585658, 5159.820393
7604.301925, 210.548311
9183.153130, 7331.187746
9439.222500, 2518.256972
5086.879845, 7709.730622
9537.828599, 8029.085501
2414.884060, 7934.745994
230.476582, 9685.578485
6814.143697, 5623.666935
1637.716445, 9510.186834
830.449654, 8224.146504
5400.594252, 5684.502241
2767.799531, 9136.449052
7743.181653, 530.388993
8975.452944, 5875.894048
3711.770719, 8441.531821
6011.690334, 6623.174004
8399.694896, 8989.870634
7710.026814, 7916.565288
3943.895354, 9241.476931
4794.949859, 6275.889096
1947.027850, 3199.218535
2614.549439, 6337.890037
4608.145468, 9020.421970
3251.582574, 2112.524483
3773.680922, 9580.304877
8981.973130, 9838.654308
4546.792816, 607.994549
4870.922629, 3653.631297
6160.945979, 8701.853495
776.650967, 1705.320611
1398.623829, 7479.308507
8103.928711, 8756.738979
6437.864393, 1126.120709
7570.588965, 8814.981556
7604.110620, 3496.190050
840.883303, 1491.284877
2610.156155, 8065.048737
7454.430157, 965.452371
1137.075296, 7393.463295
9375.294901, 5668.619518
9385.173837, 3340.148089
1636.622252, 4699.499438
6156.736024, 6162.167489
932.157648, 2730.823324
9846.684178, 6582.736286
844.011284, 1792.740580
533.284533, 5152.481897
9128.843004, 9545.568918
9082.979005, 1305.934587
5829.695531, 2785.436941
5237.661362, 227.968713
7074.361687, 4679.591616
3006.040591, 4516.598169
3890.658604, 4571.443575
4234.565480, 4092.960521
8874.871552, 3912.404145
7439.033574, 7816.160296
7376.989325, 1228.512445
7575.563628, 3607.497067
7632.288950, 687.728785
3051.173853, 9988.611748
7202.876027, 1480.751185
