1000
2.200665, 99.895947
77.664475, 49.888380
91.828613, 16.013952
8.928514, 90.752947
96.624171, 78.708817
17.339088, 53.013251
70.605557, 78.524959
22.862775, 55.917673
83.737108, 72.212258
0.028131, 89.137631
68.713581, 53.549839
53.651776, 65.196189
75.753483, 73.011632
39.485761, 89.250633
79.809567, 7.960722
81.196936, 77.461099
46.418598, 91.214422
2.035570, 2.702445
68.589635, 97.542935
1.422410, 92.176851
66.365465, 76.073673
59.821431, 90.090347
11.790754, 77.728940
1.451997, 34.416769
22.170999, 92.562370
49.652544, 40.597902
13.395909, 52.743831
97.444692, 74.466584
91.627821, 26.858060
49.613062, 69.662742
16.688884, 88.624584
28.108121, 48.548372
48.438732, 94.542422
98.372314, 31.276483
48.443103, 76.072390
56.885681, 22.336761
59.860077, 5.759655
64.112313, 19.006421
91.233125, 70.526618
47.554482, 33.747656
14.838790, 36.002543
57.633869, 68.861768
55.331969, 67.693993
65.747063, 6.371170
28.342911, 90.450868
27.258126, 85.382133
54.239212, 32.186166
42.668435, 96.421140
61.228925, 75.289525
45.993162, 29.180555
66.483401, 34.598243
47.665111, 79.228424
56.252611, 45.890443
71.305300, 75.058928
78.935971, 52.577167
19.746559, 21.412523
42.281364, 9.917098
3.827341, 22.124505
32.434636, 67.099059
25.993369, 29.264601
24.954157, 81.011702
41.614785, 55.023448
66.919814, 38.595113
3.012729, 78.901629
80.417013, 14.449766
97.312440, 4.923644
61.355386, 16.310282
22.541559, 51.809618
23.942911, 88.732367
23.450158, 55.730134
47.542226, 3.570679
22.480810, 58.428927
67.001109, 44.355968
31.223742, 79.882718
3.585834, 41.537956
42.720836, 92.933066
20.654465, 88.665367
35.702190, 87.666861
89.384694, 76.215713
92.008292, 51.999149
36.821355, 82.408536
91.503455, 29.174859
70.146259, 92.106989
42.564861, 39.603469
5.047543, 96.224649
79.736963, 25.362733
26.993745, 62.000735
73.615895, 93.597841
47.753967, 19.242476
26.237836, 98.042833
70.006374, 16.933401
40.042666, 35.314193
75.364424, 13.494793
79.133149, 84.097379
75.943037, 92.156366
88.524661, 63.263747
91.073715, 21.847030
11.602201, 37.238355
37.470179, 99.159107
26.706068, 19.740076
26.280554, 87.722573
31.436845, 93.151720
67.252709, 4.148349
98.143696, 43.577722
77.227805, 5.635507
42.007110, 72.695301
49.760451, 3.607620
41.757345, 83.128281
50.895739, 30.857219
54.398451, 38.928971
27.033223, 3.190551
48.417412, 98.663716
41.072978, 79.264329
32.479693, 33.458632
7.724447, 14.350937
19.565697, 27.208062
14.800387, 70.366608
33.644912, 40.094876
28.420308, 32.624473
99.649261, 49.262025
96.282689, 47.232879
48.118270, 98.100175
58.952574, 81.555001
62.150527, 88.862579
95.351943, 47.208426
41.649331, 91.707405
6.809878, 89.693779
86.798042, 68.126522
21.467875, 79.683985
24.704157, 2.213709
45.128178, 42.905393
20.157564, 85.328085
83.519912, 47.837160
84.576903, 0.004166
4.088420, 73.781534
94.802519, 3.403359
5.180621, 53.146900
88.311091, 23.340614
38.745867, 24.225946
63.058101, 39.973386
47.973818, 84.243205
9.084287, 32.246061
63.306817, 10.899158
3.916460, 68.900739
30.702813, 17.258847
39.953823, 10.594931
5.083194, 6.013776
64.518075, 20.187331
36.333024, 87.734699
64.850701, 65.363449
20.136898, 89.881653
90.591300, 15.129501
45.853976, 17.643220
5.922762, 96.676780
72.496327, 35.663535
74.744334, 34.838186
29.956575, 15.514405
84.034656, 54.003662
53.118395, 17.195436
34.716169, 60.792896
63.714548, 87.081431
28.577439, 65.349920
63.624323, 63.154173
59.628891, 76.918872
36.538618, 58.631727
74.966407, 16.212712
47.421108, 80.254976
25.657522, 6.331839
6.333914, 9.980629
43.310035, 83.129735
52.068391, 82.788008
14.128682, 59.379906
90.606474, 37.056342
80.149839, 27.686908
91.918257, 20.012681
45.473211, 72.551970
37.365179, 11.625884
98.615196, 28.736272
0.347560, 38.432978
39.789704, 42.487044
63.874563, 69.687515
61.160069, 29.619445
88.258007, 38.303821
66.749249, 88.681043
50.320209, 55.997470
4.330545, 44.954915
24.379800, 53.925752
40.768819, 14.510244
39.281448, 36.170190
84.316308, 77.044850
14.573454, 39.073432
11.276186, 48.056222
76.367667, 51.062012
88.779177, 19.753303
4.261006, 96.178615
34.877603, 48.857929
32.920898, 67.807185
98.880232, 99.311310
21.330274, 22.723788
89.040216, 90.984792
52.932309, 38.164990
31.405102, 65.707979
79.632661, 28.055884
60.830616, 42.224270
68.972414, 68.760651
4.059453, 59.887131
85.135269, 24.923281
23.066240, 21.930550
93.312517, 26.857238
92.749499, 3.134054
88.157343, 22.662165
71.116869, 13.875223
66.491514, 21.670814
78.142681, 19.242401
69.615979, 80.910124
97.262072, 62.279382
3.951971, 40.986482
55.981049, 42.668165
49.029361, 64.488354
60.280452, 51.061587
33.845355, 77.522774
52.091404, 70.233980
30.859850, 10.507678
84.026424, 80.997022
3.313068, 50.751489
51.461037, 16.215157
25.723861, 26.492292
97.103743, 70.228559
3.698072, 42.484994
97.187420, 40.426541
7.778581, 64.550493
45.005254, 18.188580
33.141964, 71.684911
99.031650, 77.452726
9.646362, 64.223307
50.113839, 43.310122
38.410427, 47.766284
59.173242, 61.771735
63.922724, 38.778341
39.814990, 53.669174
69.578968, 96.790446
33.597971, 51.970838
12.732733, 23.915814
70.347909, 96.144943
50.367231, 20.823813
10.019222, 23.918990
25.447783, 47.109758
39.750814, 40.489238
8.088410, 53.665458
15.404576, 16.929646
58.824463, 33.450408
99.295171, 67.384282
37.504557, 68.185950
67.169293, 94.777521
93.771376, 67.730917
40.925682, 30.371016
9.421489, 61.987281
95.518197, 89.056929
64.723087, 45.265146
49.360609, 34.494338
49.342033, 7.427613
66.849315, 24.726499
5.148697, 35.300429
73.551384, 30.065244
1.132262, 42.978424
72.454670, 87.014150
38.888492, 78.442524
64.759227, 52.119181
73.254015, 11.200042
9.184392, 13.237965
64.484205, 20.443677
85.053866, 75.132744
54.933867, 63.404643
29.323344, 31.671761
32.266827, 98.344411
44.059718, 65.719993
86.745358, 49.133819
17.508883, 67.093811
95.363325, 39.798809
49.565142, 17.493014
25.980472, 69.633696
20.536471, 79.593484
48.855247, 98.746218
43.476628, 61.641518
84.327766, 69.717205
64.395256, 15.128576
13.942579, 82.694312
77.354232, 16.545495
